acustar	[477, 2.0];
ad	[8, 3.2912312976644458];[54, 3.2912312976644458];[60, 6.5824625953288916];[61, 6.5824625953288916];[64, 3.2912312976644458];[78, 6.5824625953288916];[88, 3.2912312976644458];[97, 3.2912312976644458];[98, 3.2912312976644458];[107, 3.2912312976644458];[110, 3.2912312976644458];[111, 3.2912312976644458];[126, 3.2912312976644458];[133, 3.2912312976644458];[154, 3.2912312976644458];[157, 3.2912312976644458];[194, 3.2912312976644458];[195, 6.5824625953288916];[200, 3.2912312976644458];[207, 3.2912312976644458];[223, 3.2912312976644458];[227, 3.2912312976644458];[230, 3.2912312976644458];[259, 3.2912312976644458];[264, 3.2912312976644458];[268, 6.5824625953288916];[276, 6.5824625953288916];[284, 8.50770948566242];[292, 3.2912312976644458];[314, 3.2912312976644458];[316, 3.2912312976644458];[318, 6.5824625953288916];[324, 3.2912312976644458];[325, 3.2912312976644458];[330, 3.2912312976644458];[348, 3.2912312976644458];[374, 3.2912312976644458];[376, 3.2912312976644458];[377, 3.2912312976644458];[379, 6.5824625953288916];[396, 3.2912312976644458];[399, 9.873693892993337];[423, 3.2912312976644458];[426, 3.2912312976644458];[431, 3.2912312976644458];[438, 3.2912312976644458];[441, 3.2912312976644458];[445, 3.2912312976644458];[448, 3.2912312976644458];[451, 3.2912312976644458];[454, 3.2912312976644458];[466, 3.2912312976644458];[469, 8.50770948566242];[484, 3.2912312976644458];[488, 3.2912312976644458];[493, 3.2912312976644458];[496, 1.0];
ada	[277, 3.0];
adapt	[139, 7.974414589805527];[496, 1.0];
adbul	[276, 1.0];
add	[110, 6.661065479806948];[227, 6.661065479806948];[229, 13.322130959613895];[270, 6.661065479806948];[460, 1.0];
addit	[10, 8.115983445518353];[63, 8.115983445518353];[83, 4.057991722759176];[109, 4.057991722759176];[124, 4.057991722759176];[133, 4.057991722759176];[139, 4.057991722759176];[148, 4.057991722759176];[151, 4.057991722759176];[152, 4.057991722759176];[162, 4.057991722759176];[165, 4.057991722759176];[208, 4.057991722759176];[228, 4.057991722759176];[256, 4.057991722759176];[262, 4.057991722759176];[264, 4.057991722759176];[265, 4.057991722759176];[268, 4.057991722759176];[297, 4.057991722759176];[298, 4.057991722759176];[307, 4.057991722759176];[316, 4.057991722759176];[323, 10.489756431569313];[333, 4.057991722759176];[349, 4.057991722759176];[391, 4.057991722759176];[396, 4.057991722759176];[399, 4.057991722759176];[445, 8.115983445518353];[466, 4.057991722759176];[476, 1.0];
address	[28, 6.661065479806948];[134, 6.661065479806948];[292, 19.983196439420844];[330, 13.322130959613895];[495, 1.0];
adenosin	[277, 2.0];
adequaci	[127, 2.0];
adher	[207, 7.974414589805527];[448, 1.0];
adhes	[100, 7.974414589805527];[380, 1.0];
adia	[130, 3.584962500721156];
adjourn	[466, 1.0];
adjust	[27, 4.571235517609645];[29, 4.571235517609645];[46, 4.571235517609645];[93, 4.571235517609645];[94, 17.40431604785562];[97, 4.571235517609645];[99, 4.571235517609645];[115, 4.571235517609645];[120, 4.571235517609645];[134, 4.571235517609645];[197, 4.571235517609645];[232, 4.571235517609645];[243, 4.571235517609645];[250, 4.571235517609645];[268, 4.571235517609645];[305, 4.571235517609645];[313, 4.571235517609645];[343, 13.713706552828935];[349, 4.571235517609645];[384, 4.571235517609645];[482, 9.14247103521929];[483, 1.0];
administr	[12, 5.2010737000129765];[43, 5.2010737000129765];[63, 5.2010737000129765];[134, 5.2010737000129765];[136, 13.44458047802058];[149, 5.2010737000129765];[158, 5.2010737000129765];[234, 5.2010737000129765];[254, 10.402147400025953];[288, 5.2010737000129765];[340, 10.402147400025953];[463, 10.402147400025953];[494, 5.2010737000129765];[497, 3.321928094887362];
admit	[230, 7.974414589805527];[395, 1.0];
adna	[309, 1.0];
adopt	[61, 7.974414589805527];[457, 1.0];
adr	[402, 20.61356267985097];[443, 2.0];
adulthood	[277, 1.0];
advanc	[135, 5.540568381362704];[142, 11.081136762725407];[204, 18.40536976769336];[206, 5.540568381362704];[208, 5.540568381362704];[209, 5.540568381362704];[261, 5.540568381362704];[371, 5.540568381362704];[376, 5.540568381362704];[431, 5.540568381362704];[433, 1.0];
advantag	[122, 6.661065479806948];[249, 6.661065479806948];[255, 13.322130959613895];[265, 6.661065479806948];[292, 1.0];
advers	[54, 7.392317422778761];[201, 7.392317422778761];[268, 1.0];
adversari	[32, 7.974414589805527];[55, 1.0];
advertis	[78, 6.400879436282184];[153, 6.400879436282184];[201, 6.400879436282184];[217, 6.400879436282184];[261, 6.400879436282184];[437, 1.0];
advic	[495, 1.0];
advis	[28, 6.400879436282184];[260, 6.400879436282184];[261, 12.801758872564369];[325, 6.400879436282184];[379, 6.400879436282184];[495, 1.0];
advisor	[87, 7.392317422778761];[260, 7.392317422778761];[261, 1.0];
advisori	[26, 12.801758872564369];[235, 6.400879436282184];[259, 6.400879436282184];[314, 12.801758872564369];[330, 6.400879436282184];[492, 1.0];
aee	[182, 1.0];
aero	[283, 2.584962500721156];
affair	[28, 6.661065479806948];[43, 13.322130959613895];[127, 13.322130959613895];[197, 13.322130959613895];[497, 1.0];
affect	[8, 5.104336659814736];[75, 5.104336659814736];[110, 5.104336659814736];[150, 5.104336659814736];[207, 5.104336659814736];[256, 10.208673319629472];[264, 13.194518856677373];[268, 5.104336659814736];[272, 5.104336659814736];[317, 5.104336659814736];[319, 5.104336659814736];[330, 5.104336659814736];[377, 5.104336659814736];[438, 5.104336659814736];[448, 1.0];
affili	[91, 5.67525138605026];[102, 5.67525138605026];[150, 5.67525138605026];[212, 5.67525138605026];[233, 5.67525138605026];[289, 5.67525138605026];[304, 5.67525138605026];[309, 5.67525138605026];[465, 11.35050277210052];[489, 1.0];
affirm	[428, 2.0];
afg	[411, 2.0];
africa	[134, 20.53393300916879];[158, 12.362659529429123];[194, 12.362659529429123];[229, 6.181329764714562];[322, 6.181329764714562];[374, 6.181329764714562];[458, 1.0];
african	[134, 22.176952268336283];[148, 19.108863331310758];[158, 2.0];
after	[5, 6.980139577639157];[18, 6.980139577639157];[98, 6.980139577639157];[445, 1.0];
aftermath	[311, 1.0];
afternoon	[4, 5.417852514885897];[16, 5.417852514885897];[26, 5.417852514885897];[45, 5.417852514885897];[97, 5.417852514885897];[145, 5.417852514885897];[165, 5.417852514885897];[215, 5.417852514885897];[328, 5.417852514885897];[329, 5.417852514885897];[382, 5.417852514885897];[492, 1.0];
afterward	[233, 1.0];
ag	[106, 6.661065479806948];[154, 6.661065479806948];[208, 6.661065479806948];[242, 6.661065479806948];[392, 2.584962500721156];
again	[28, 15.948829179611055];[497, 1.0];
against	[235, 1.0];
age	[132, 15.948829179611055];[277, 1.0];
agenc	[28, 4.929345446436215];[49, 9.85869089287243];[72, 4.929345446436215];[89, 4.929345446436215];[95, 4.929345446436215];[141, 9.85869089287243];[153, 4.929345446436215];[262, 9.85869089287243];[288, 4.929345446436215];[304, 9.85869089287243];[314, 4.929345446436215];[317, 9.85869089287243];[350, 4.929345446436215];[373, 4.929345446436215];[376, 4.929345446436215];[429, 4.929345446436215];[493, 1.0];
agenda	[28, 1.0];
agent	[246, 19.108863331310758];[380, 7.392317422778761];[494, 1.0];
aggreg	[157, 1.0];
aggress	[124, 7.974414589805527];[379, 1.0];
ago	[18, 4.2397689900564215];[48, 4.2397689900564215];[56, 4.2397689900564215];[69, 10.959643851016258];[93, 4.2397689900564215];[106, 4.2397689900564215];[135, 4.2397689900564215];[172, 4.2397689900564215];[175, 4.2397689900564215];[210, 4.2397689900564215];[238, 4.2397689900564215];[279, 8.479537980112843];[282, 4.2397689900564215];[303, 4.2397689900564215];[304, 4.2397689900564215];[305, 10.959643851016258];[339, 8.479537980112843];[343, 4.2397689900564215];[376, 8.479537980112843];[410, 4.2397689900564215];[412, 4.2397689900564215];[425, 10.959643851016258];[442, 12.719306970169264];[444, 4.2397689900564215];[451, 8.479537980112843];[456, 4.2397689900564215];[467, 8.479537980112843];[482, 1.0];
agre	[26, 4.101086125114315];[44, 4.101086125114315];[54, 4.101086125114315];[87, 8.20217225022863];[112, 4.101086125114315];[118, 4.101086125114315];[127, 4.101086125114315];[130, 4.101086125114315];[138, 4.101086125114315];[188, 4.101086125114315];[201, 8.20217225022863];[202, 8.20217225022863];[208, 4.101086125114315];[210, 4.101086125114315];[228, 4.101086125114315];[254, 10.601153845648335];[269, 4.101086125114315];[315, 4.101086125114315];[322, 4.101086125114315];[324, 4.101086125114315];[340, 4.101086125114315];[376, 4.101086125114315];[380, 4.101086125114315];[409, 8.20217225022863];[428, 4.101086125114315];[454, 4.101086125114315];[463, 4.101086125114315];[469, 4.101086125114315];[493, 4.101086125114315];[494, 4.101086125114315];[497, 2.0];
agreement	[100, 9.385173722743023];[123, 3.6306808010269918];[126, 7.2613616020539835];[127, 9.385173722743023];[128, 3.6306808010269918];[134, 3.6306808010269918];[188, 3.6306808010269918];[196, 3.6306808010269918];[201, 7.2613616020539835];[202, 3.6306808010269918];[208, 3.6306808010269918];[210, 3.6306808010269918];[217, 3.6306808010269918];[228, 3.6306808010269918];[235, 3.6306808010269918];[242, 3.6306808010269918];[247, 3.6306808010269918];[255, 10.892042403080975];[256, 3.6306808010269918];[261, 3.6306808010269918];[269, 7.2613616020539835];[270, 3.6306808010269918];[272, 3.6306808010269918];[290, 3.6306808010269918];[292, 7.2613616020539835];[301, 3.6306808010269918];[318, 3.6306808010269918];[342, 3.6306808010269918];[346, 3.6306808010269918];[355, 3.6306808010269918];[356, 7.2613616020539835];[371, 3.6306808010269918];[378, 3.6306808010269918];[386, 9.385173722743023];[388, 3.6306808010269918];[391, 7.2613616020539835];[395, 3.6306808010269918];[406, 3.6306808010269918];[408, 7.2613616020539835];[422, 9.385173722743023];[441, 7.2613616020539835];[462, 7.2613616020539835];[465, 7.2613616020539835];[492, 1.0];
agricultur	[5, 4.2397689900564215];[19, 4.2397689900564215];[46, 4.2397689900564215];[57, 4.2397689900564215];[94, 4.2397689900564215];[109, 4.2397689900564215];[122, 4.2397689900564215];[128, 4.2397689900564215];[152, 4.2397689900564215];[172, 4.2397689900564215];[234, 10.959643851016258];[247, 4.2397689900564215];[249, 4.2397689900564215];[255, 4.2397689900564215];[272, 10.959643851016258];[306, 4.2397689900564215];[312, 4.2397689900564215];[322, 4.2397689900564215];[323, 8.479537980112843];[340, 12.719306970169264];[421, 4.2397689900564215];[422, 16.959075960225686];[433, 4.2397689900564215];[459, 4.2397689900564215];[462, 4.2397689900564215];[463, 12.719306970169264];[494, 4.2397689900564215];[497, 2.0];
agrio	[383, 1.0];
agro	[255, 1.0];
ahead	[78, 11.983043692151393];[123, 5.991521846075696];[150, 5.991521846075696];[255, 5.991521846075696];[269, 5.991521846075696];[302, 5.991521846075696];[320, 5.991521846075696];[441, 1.0];
ahlsel	[440, 1.0];
aid	[131, 18.645654178033556];[134, 10.402147400025953];[158, 17.277592847652873];[198, 15.60322110003893];[202, 5.2010737000129765];[254, 10.402147400025953];[314, 5.2010737000129765];[316, 5.2010737000129765];[340, 10.402147400025953];[454, 5.2010737000129765];[459, 5.2010737000129765];[463, 5.2010737000129765];[494, 13.44458047802058];[497, 2.584962500721156];
aig	[393, 1.0];
aileen	[182, 1.0];
aim	[87, 5.104336659814736];[107, 5.104336659814736];[138, 5.104336659814736];[155, 5.104336659814736];[162, 5.104336659814736];[227, 5.104336659814736];[248, 10.208673319629472];[254, 5.104336659814736];[302, 5.104336659814736];[371, 5.104336659814736];[373, 5.104336659814736];[379, 5.104336659814736];[451, 5.104336659814736];[454, 5.104336659814736];[499, 1.0];
air	[73, 5.824428435416546];[302, 5.824428435416546];[314, 5.824428435416546];[350, 5.824428435416546];[356, 5.824428435416546];[361, 11.648856870833091];[385, 11.648856870833091];[414, 5.824428435416546];[427, 1.0];
airborn	[357, 1.0];
airbus	[163, 6.980139577639157];[190, 6.980139577639157];[475, 23.187521769194724];[488, 1.0];
aircraft	[95, 6.181329764714562];[163, 6.181329764714562];[190, 12.362659529429123];[376, 15.978505646378668];[431, 6.181329764714562];[488, 12.362659529429123];[499, 2.0];
airlin	[201, 6.400879436282184];[356, 6.400879436282184];[361, 12.801758872564369];[385, 6.400879436282184];[453, 6.400879436282184];[488, 1.0];
airport	[156, 6.980139577639157];[382, 6.980139577639157];[385, 6.980139577639157];[390, 1.0];
airway	[126, 22.127580559255065];[356, 17.218604480149136];[361, 13.322130959613895];[385, 6.661065479806948];[390, 1.0];
al	[270, 2.584962500721156];
ala	[419, 1.0];
alabama	[194, 1.0];
alan	[32, 7.974414589805527];[55, 1.0];
alatenn	[500, 1.0];
albert	[191, 1.0];
alcatel	[153, 1.0];
alcd	[187, 1.0];
alcid	[187, 2.0];
alert	[266, 1.0];
algeria	[493, 3.0];
algerian	[493, 3.321928094887362];
algier	[493, 1.0];
all	[1, 4.1918675543229895];[26, 4.1918675543229895];[45, 4.1918675543229895];[47, 4.1918675543229895];[80, 4.1918675543229895];[89, 4.1918675543229895];[132, 4.1918675543229895];[134, 4.1918675543229895];[188, 4.1918675543229895];[201, 4.1918675543229895];[208, 4.1918675543229895];[212, 4.1918675543229895];[226, 4.1918675543229895];[230, 4.1918675543229895];[255, 4.1918675543229895];[261, 4.1918675543229895];[264, 4.1918675543229895];[305, 4.1918675543229895];[306, 4.1918675543229895];[314, 4.1918675543229895];[334, 4.1918675543229895];[368, 4.1918675543229895];[376, 4.1918675543229895];[379, 4.1918675543229895];[399, 4.1918675543229895];[407, 4.1918675543229895];[437, 4.1918675543229895];[477, 4.1918675543229895];[494, 1.0];
allay	[457, 1.0];
alleg	[28, 1.0];
allevi	[1, 1.0];
alli	[495, 1.0];
alloc	[56, 1.0];
allot	[70, 7.974414589805527];[129, 1.0];
allow	[61, 9.271177147582248];[106, 4.635588573791124];[123, 4.635588573791124];[125, 4.635588573791124];[135, 4.635588573791124];[148, 4.635588573791124];[194, 4.635588573791124];[226, 4.635588573791124];[242, 4.635588573791124];[259, 4.635588573791124];[344, 4.635588573791124];[348, 9.271177147582248];[375, 9.271177147582248];[386, 4.635588573791124];[389, 4.635588573791124];[391, 4.635588573791124];[422, 9.271177147582248];[433, 4.635588573791124];[437, 9.271177147582248];[441, 9.271177147582248];[469, 1.0];
almanac	[265, 1.0];
almir	[437, 1.0];
almost	[1, 5.991521846075696];[97, 5.991521846075696];[126, 5.991521846075696];[150, 5.991521846075696];[203, 5.991521846075696];[305, 5.991521846075696];[451, 5.991521846075696];[495, 1.0];
alon	[18, 1.0];
along	[4, 5.67525138605026];[7, 5.67525138605026];[16, 5.67525138605026];[95, 5.67525138605026];[98, 5.67525138605026];[127, 5.67525138605026];[277, 5.67525138605026];[333, 5.67525138605026];[497, 5.67525138605026];[498, 1.0];
alpha	[264, 1.0];
alreadi	[28, 4.774440299584869];[78, 9.548880599169738];[123, 4.774440299584869];[133, 4.774440299584869];[154, 4.774440299584869];[155, 4.774440299584869];[158, 4.774440299584869];[201, 4.774440299584869];[261, 12.34174913635877];[265, 9.548880599169738];[284, 4.774440299584869];[310, 4.774440299584869];[340, 4.774440299584869];[344, 4.774440299584869];[350, 4.774440299584869];[389, 4.774440299584869];[433, 9.548880599169738];[463, 4.774440299584869];[495, 1.0];
also	[1, 2.5519042121418605];[2, 2.5519042121418605];[6, 2.5519042121418605];[9, 2.5519042121418605];[10, 5.103808424283721];[18, 5.103808424283721];[26, 2.5519042121418605];[28, 6.596576693819075];[54, 2.5519042121418605];[69, 2.5519042121418605];[78, 6.596576693819075];[87, 2.5519042121418605];[95, 2.5519042121418605];[98, 5.103808424283721];[107, 2.5519042121418605];[112, 2.5519042121418605];[117, 2.5519042121418605];[128, 2.5519042121418605];[130, 2.5519042121418605];[131, 2.5519042121418605];[132, 2.5519042121418605];[133, 5.103808424283721];[134, 2.5519042121418605];[135, 2.5519042121418605];[136, 5.103808424283721];[139, 2.5519042121418605];[142, 2.5519042121418605];[150, 2.5519042121418605];[154, 2.5519042121418605];[155, 2.5519042121418605];[157, 2.5519042121418605];[158, 2.5519042121418605];[165, 2.5519042121418605];[168, 2.5519042121418605];[188, 2.5519042121418605];[194, 2.5519042121418605];[195, 2.5519042121418605];[197, 2.5519042121418605];[208, 7.655712636425582];[209, 2.5519042121418605];[218, 2.5519042121418605];[219, 2.5519042121418605];[227, 2.5519042121418605];[229, 2.5519042121418605];[230, 2.5519042121418605];[231, 2.5519042121418605];[235, 2.5519042121418605];[242, 2.5519042121418605];[246, 6.596576693819075];[247, 2.5519042121418605];[252, 2.5519042121418605];[255, 2.5519042121418605];[261, 2.5519042121418605];[263, 2.5519042121418605];[264, 5.103808424283721];[265, 5.103808424283721];[266, 2.5519042121418605];[268, 5.103808424283721];[270, 2.5519042121418605];[277, 2.5519042121418605];[294, 2.5519042121418605];[295, 5.103808424283721];[304, 5.103808424283721];[305, 5.103808424283721];[308, 2.5519042121418605];[314, 5.103808424283721];[315, 2.5519042121418605];[316, 2.5519042121418605];[323, 2.5519042121418605];[329, 2.5519042121418605];[336, 2.5519042121418605];[340, 5.103808424283721];[349, 2.5519042121418605];[353, 2.5519042121418605];[354, 2.5519042121418605];[376, 6.596576693819075];[379, 2.5519042121418605];[382, 2.5519042121418605];[385, 2.5519042121418605];[392, 2.5519042121418605];[397, 6.596576693819075];[399, 5.103808424283721];[404, 2.5519042121418605];[405, 5.103808424283721];[409, 2.5519042121418605];[421, 2.5519042121418605];[422, 2.5519042121418605];[431, 2.5519042121418605];[433, 2.5519042121418605];[434, 2.5519042121418605];[435, 2.5519042121418605];[441, 5.103808424283721];[445, 6.596576693819075];[451, 5.103808424283721];[462, 2.5519042121418605];[463, 5.103808424283721];[466, 2.5519042121418605];[469, 2.5519042121418605];[475, 2.5519042121418605];[483, 5.103808424283721];[486, 2.5519042121418605];[493, 2.5519042121418605];[494, 1.0];
alter	[215, 1.0];
altern	[21, 6.980139577639157];[260, 6.980139577639157];[457, 6.980139577639157];[458, 1.0];
although	[1, 5.104336659814736];[4, 5.104336659814736];[16, 5.104336659814736];[28, 5.104336659814736];[47, 5.104336659814736];[111, 5.104336659814736];[133, 5.104336659814736];[142, 5.104336659814736];[153, 5.104336659814736];[155, 10.208673319629472];[248, 5.104336659814736];[292, 5.104336659814736];[376, 15.313009979444208];[399, 5.104336659814736];[459, 1.0];
aluminum	[39, 1.0];
alvit	[256, 7.974414589805527];[316, 2.584962500721156];
alway	[28, 1.0];
am	[32, 6.980139577639157];[55, 6.980139577639157];[254, 6.980139577639157];[428, 1.0];
amarah	[258, 1.0];
ambj	[423, 1.0];
amc	[320, 28.587977269656495];[441, 4.169925001442312];
ame	[128, 19.108863331310758];[247, 19.108863331310758];[460, 2.0];
amend	[201, 6.980139577639157];[223, 6.980139577639157];[254, 13.960279155278315];[340, 1.0];
amerian	[428, 1.0];
america	[2, 10.835705029771795];[50, 10.835705029771795];[51, 5.417852514885897];[74, 5.417852514885897];[78, 5.417852514885897];[123, 5.417852514885897];[212, 10.835705029771795];[227, 5.417852514885897];[305, 5.417852514885897];[383, 5.417852514885897];[408, 5.417852514885897];[426, 2.0];
american	[25, 3.6924909650256015];[28, 3.6924909650256015];[44, 7.384981930051203];[78, 3.6924909650256015];[98, 17.35633119088347];[128, 3.6924909650256015];[136, 3.6924909650256015];[154, 3.6924909650256015];[157, 3.6924909650256015];[173, 3.6924909650256015];[175, 3.6924909650256015];[191, 3.6924909650256015];[203, 3.6924909650256015];[208, 7.384981930051203];[209, 3.6924909650256015];[224, 7.384981930051203];[247, 3.6924909650256015];[254, 3.6924909650256015];[267, 3.6924909650256015];[268, 7.384981930051203];[286, 3.6924909650256015];[300, 3.6924909650256015];[305, 3.6924909650256015];[320, 7.384981930051203];[340, 3.6924909650256015];[342, 3.6924909650256015];[345, 9.544950678842854];[393, 3.6924909650256015];[396, 3.6924909650256015];[402, 3.6924909650256015];[406, 3.6924909650256015];[408, 11.077472895076804];[423, 9.544950678842854];[428, 3.6924909650256015];[432, 3.6924909650256015];[441, 9.544950678842854];[443, 3.6924909650256015];[457, 3.6924909650256015];[463, 9.544950678842854];[464, 7.384981930051203];[479, 7.384981930051203];[488, 1.0];
amgen	[461, 2.584962500721156];
amgn	[461, 1.0];
amid	[47, 1.0];
amo	[78, 6.980139577639157];[305, 6.980139577639157];[320, 6.980139577639157];[441, 1.0];
amoco	[141, 2.584962500721156];
among	[28, 5.2010737000129765];[75, 5.2010737000129765];[110, 5.2010737000129765];[123, 5.2010737000129765];[136, 5.2010737000129765];[150, 5.2010737000129765];[260, 5.2010737000129765];[264, 5.2010737000129765];[305, 5.2010737000129765];[340, 5.2010737000129765];[348, 5.2010737000129765];[376, 5.2010737000129765];[377, 5.2010737000129765];[463, 1.0];
amort	[26, 15.948829179611055];[235, 2.0];
amount	[68, 4.289506617194985];[74, 4.289506617194985];[83, 11.088213752044295];[107, 4.289506617194985];[122, 4.289506617194985];[139, 4.289506617194985];[171, 4.289506617194985];[195, 4.289506617194985];[196, 12.868519851584956];[204, 8.57901323438997];[210, 4.289506617194985];[239, 4.289506617194985];[241, 4.289506617194985];[242, 8.57901323438997];[256, 11.088213752044295];[259, 4.289506617194985];[264, 4.289506617194985];[265, 8.57901323438997];[295, 4.289506617194985];[309, 4.289506617194985];[340, 4.289506617194985];[410, 8.57901323438997];[435, 4.289506617194985];[445, 12.868519851584956];[463, 4.289506617194985];[484, 4.289506617194985];[498, 1.0];
ampad	[185, 1.0];
amr	[163, 22.176952268336283];[475, 29.569269691115043];[488, 3.321928094887362];
amsterdam	[229, 7.974414589805527];[471, 1.0];
amstutz	[306, 1.0];
amswa	[464, 1.0];
amt	[478, 1.0];
an	[1, 2.7853659182845463];[3, 2.7853659182845463];[4, 2.7853659182845463];[15, 2.7853659182845463];[16, 2.7853659182845463];[26, 2.7853659182845463];[39, 2.7853659182845463];[42, 2.7853659182845463];[46, 2.7853659182845463];[61, 2.7853659182845463];[63, 2.7853659182845463];[78, 2.7853659182845463];[95, 2.7853659182845463];[98, 2.7853659182845463];[102, 2.7853659182845463];[103, 2.7853659182845463];[107, 7.2000664495523];[110, 2.7853659182845463];[114, 2.7853659182845463];[122, 5.5707318365690925];[123, 2.7853659182845463];[124, 5.5707318365690925];[128, 2.7853659182845463];[131, 5.5707318365690925];[151, 2.7853659182845463];[152, 2.7853659182845463];[162, 5.5707318365690925];[169, 2.7853659182845463];[195, 2.7853659182845463];[201, 2.7853659182845463];[207, 2.7853659182845463];[208, 2.7853659182845463];[210, 2.7853659182845463];[228, 2.7853659182845463];[229, 2.7853659182845463];[239, 2.7853659182845463];[246, 7.2000664495523];[247, 2.7853659182845463];[249, 5.5707318365690925];[254, 2.7853659182845463];[256, 7.2000664495523];[262, 2.7853659182845463];[264, 2.7853659182845463];[272, 2.7853659182845463];[277, 2.7853659182845463];[283, 2.7853659182845463];[289, 2.7853659182845463];[305, 2.7853659182845463];[318, 2.7853659182845463];[327, 2.7853659182845463];[333, 2.7853659182845463];[340, 2.7853659182845463];[349, 2.7853659182845463];[359, 7.2000664495523];[374, 2.7853659182845463];[376, 2.7853659182845463];[377, 2.7853659182845463];[378, 2.7853659182845463];[379, 2.7853659182845463];[380, 2.7853659182845463];[383, 2.7853659182845463];[386, 2.7853659182845463];[387, 2.7853659182845463];[392, 2.7853659182845463];[396, 2.7853659182845463];[397, 2.7853659182845463];[408, 2.7853659182845463];[422, 2.7853659182845463];[428, 2.7853659182845463];[433, 2.7853659182845463];[434, 2.7853659182845463];[435, 2.7853659182845463];[441, 2.7853659182845463];[448, 2.7853659182845463];[449, 2.7853659182845463];[454, 2.7853659182845463];[461, 2.7853659182845463];[469, 2.7853659182845463];[474, 2.7853659182845463];[484, 2.7853659182845463];[488, 2.7853659182845463];[492, 2.7853659182845463];[496, 2.7853659182845463];[497, 7.2000664495523];[498, 1.0];
analysi	[210, 13.960279155278315];[234, 6.980139577639157];[292, 6.980139577639157];[462, 1.0];
analyst	[4, 18.56121650192746];[16, 18.56121650192746];[18, 8.902422223664658];[28, 14.786603248670627];[45, 8.902422223664658];[78, 4.451211111832329];[98, 18.56121650192746];[111, 4.451211111832329];[123, 14.786603248670627];[133, 15.957424918712224];[180, 4.451211111832329];[195, 16.947340535752318];[243, 4.451211111832329];[262, 4.451211111832329];[265, 13.353633335496987];[292, 15.957424918712224];[305, 8.902422223664658];[320, 8.902422223664658];[376, 4.451211111832329];[399, 11.506213806879895];[469, 8.902422223664658];[493, 13.353633335496987];[495, 4.451211111832329];[497, 2.0];
analyt	[98, 7.974414589805527];[309, 1.0];
anatolia	[156, 1.0];
and	[23, 4.1918675543229895];[78, 4.1918675543229895];[107, 4.1918675543229895];[123, 4.1918675543229895];[127, 4.1918675543229895];[129, 4.1918675543229895];[147, 4.1918675543229895];[154, 4.1918675543229895];[174, 4.1918675543229895];[208, 4.1918675543229895];[218, 4.1918675543229895];[227, 4.1918675543229895];[239, 4.1918675543229895];[302, 4.1918675543229895];[304, 4.1918675543229895];[307, 8.383735108645979];[333, 4.1918675543229895];[359, 4.1918675543229895];[374, 4.1918675543229895];[376, 4.1918675543229895];[385, 4.1918675543229895];[392, 4.1918675543229895];[441, 8.383735108645979];[459, 8.383735108645979];[463, 4.1918675543229895];[464, 4.1918675543229895];[472, 4.1918675543229895];[494, 4.1918675543229895];[497, 1.0];
anderson	[465, 1.0];
andrew	[195, 1.0];
andriessen	[454, 1.0];
anemia	[139, 2.584962500721156];
angel	[28, 7.392317422778761];[351, 7.392317422778761];[390, 1.0];
anger	[492, 7.974414589805527];[495, 1.0];
angl	[207, 7.974414589805527];[448, 1.0];
anglo	[157, 1.0];
angus	[227, 2.584962500721156];
anhui	[317, 2.0];
ani	[4, 4.8496657269155685];[16, 4.8496657269155685];[45, 4.8496657269155685];[64, 4.8496657269155685];[87, 4.8496657269155685];[97, 4.8496657269155685];[98, 4.8496657269155685];[123, 4.8496657269155685];[149, 4.8496657269155685];[194, 4.8496657269155685];[201, 4.8496657269155685];[234, 4.8496657269155685];[269, 4.8496657269155685];[340, 4.8496657269155685];[422, 4.8496657269155685];[451, 4.8496657269155685];[493, 4.8496657269155685];[497, 2.0];
anim	[353, 7.974414589805527];[410, 1.0];
anita	[413, 2.0];
ann	[18, 7.974414589805527];[298, 1.0];
anniversari	[47, 2.0];
announc	[19, 3.724597036735788];[26, 3.724597036735788];[45, 7.449194073471576];[47, 3.724597036735788];[57, 3.724597036735788];[63, 3.724597036735788];[78, 3.724597036735788];[94, 3.724597036735788];[95, 7.449194073471576];[98, 3.724597036735788];[105, 3.724597036735788];[109, 3.724597036735788];[122, 3.724597036735788];[134, 3.724597036735788];[148, 3.724597036735788];[152, 3.724597036735788];[153, 3.724597036735788];[154, 3.724597036735788];[163, 3.724597036735788];[202, 3.724597036735788];[217, 3.724597036735788];[248, 3.724597036735788];[254, 3.724597036735788];[264, 3.724597036735788];[265, 3.724597036735788];[286, 7.449194073471576];[306, 3.724597036735788];[308, 7.449194073471576];[311, 3.724597036735788];[323, 3.724597036735788];[327, 3.724597036735788];[345, 3.724597036735788];[375, 3.724597036735788];[389, 3.724597036735788];[433, 3.724597036735788];[446, 3.724597036735788];[475, 3.724597036735788];[477, 3.724597036735788];[488, 7.449194073471576];[495, 3.724597036735788];[498, 2.0];
announcec	[498, 1.0];
